"","state","horizon","target_end_date","reference_date","target","output_type","output_type_id","value","location"
"2357","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,22,"27"
"2358","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,30,"27"
"2359","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,37,"27"
"2360","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,45,"27"
"2361","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,23,"27"
"2362","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,32,"27"
"2363","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,40,"27"
"2364","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,48,"27"
"2365","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,25,"27"
"2366","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,34,"27"
"2367","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,43,"27"
"2368","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,51,"27"
"2369","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,27,"27"
"2370","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,36,"27"
"2371","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,46,"27"
"2372","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,55,"27"
"2373","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,29,"27"
"2374","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,40,"27"
"2375","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,50,"27"
"2376","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,60,"27"
"2377","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,32,"27"
"2378","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,44,"27"
"2379","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,55,"27"
"2380","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,67,"27"
"2381","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,38,"27"
"2382","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,51,"27"
"2383","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,64,"27"
"2384","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,77,"27"
"2385","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,42,"27"
"2386","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,57,"27"
"2387","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,72,"27"
"2388","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,86,"27"
"2389","MN",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,48,"27"
"2390","MN",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,65,"27"
"2391","MN",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,82,"27"
"2392","MN",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,98,"27"
"2393","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,20,"29"
"2394","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,29,"29"
"2395","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,37,"29"
"2396","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,44,"29"
"2397","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,24,"29"
"2398","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,34,"29"
"2399","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,44,"29"
"2400","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,52,"29"
"2401","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,27,"29"
"2402","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,40,"29"
"2403","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,50,"29"
"2404","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,60,"29"
"2405","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,32,"29"
"2406","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,46,"29"
"2407","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,58,"29"
"2408","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,69,"29"
"2409","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,36,"29"
"2410","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,51,"29"
"2411","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,64,"29"
"2412","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,76,"29"
"2413","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,39,"29"
"2414","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,55,"29"
"2415","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,69,"29"
"2416","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,82,"29"
"2417","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,41,"29"
"2418","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,59,"29"
"2419","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,74,"29"
"2420","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,88,"29"
"2421","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,44,"29"
"2422","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,62,"29"
"2423","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,78,"29"
"2424","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,92,"29"
"2425","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,46,"29"
"2426","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,65,"29"
"2427","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,82,"29"
"2428","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,97,"29"
"2429","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,48,"29"
"2430","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,68,"29"
"2431","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,86,"29"
"2432","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,102,"29"
"2433","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,51,"29"
"2434","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,72,"29"
"2435","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,90,"29"
"2436","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,106,"29"
"2437","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,53,"29"
"2438","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,75,"29"
"2439","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,94,"29"
"2440","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,111,"29"
"2441","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,55,"29"
"2442","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,78,"29"
"2443","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,98,"29"
"2444","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,116,"29"
"2445","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,58,"29"
"2446","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,81,"29"
"2447","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,102,"29"
"2448","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,121,"29"
"2449","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,60,"29"
"2450","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,85,"29"
"2451","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,106,"29"
"2452","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,126,"29"
"2453","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,63,"29"
"2454","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,89,"29"
"2455","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,111,"29"
"2456","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,132,"29"
"2457","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,66,"29"
"2458","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,93,"29"
"2459","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,117,"29"
"2460","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,138,"29"
"2461","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,70,"29"
"2462","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,98,"29"
"2463","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,123,"29"
"2464","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,146,"29"
"2465","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,74,"29"
"2466","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,105,"29"
"2467","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,130,"29"
"2468","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,154,"29"
"2469","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,80,"29"
"2470","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,112,"29"
"2471","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,140,"29"
"2472","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,166,"29"
"2473","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,89,"29"
"2474","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,125,"29"
"2475","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,156,"29"
"2476","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,184,"29"
"2477","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,98,"29"
"2478","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,136,"29"
"2479","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,170,"29"
"2480","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,201,"29"
"2481","MO",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,108,"29"
"2482","MO",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,151,"29"
"2483","MO",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,188,"29"
"2484","MO",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,221,"29"
"2485","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,10,"28"
"2486","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,14,"28"
"2487","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,19,"28"
"2488","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,23,"28"
"2489","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,12,"28"
"2490","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,17,"28"
"2491","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,21,"28"
"2492","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,26,"28"
"2493","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,13,"28"
"2494","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,19,"28"
"2495","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,24,"28"
"2496","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,29,"28"
"2497","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,15,"28"
"2498","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,21,"28"
"2499","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,27,"28"
"2500","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,33,"28"
"2501","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,17,"28"
"2502","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,23,"28"
"2503","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,29,"28"
"2504","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,35,"28"
"2505","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,18,"28"
"2506","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,25,"28"
"2507","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,31,"28"
"2508","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,38,"28"
"2509","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,19,"28"
"2510","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,26,"28"
"2511","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,33,"28"
"2512","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,39,"28"
"2513","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,20,"28"
"2514","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,27,"28"
"2515","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,34,"28"
"2516","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,41,"28"
"2517","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,21,"28"
"2518","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,28,"28"
"2519","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,36,"28"
"2520","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,43,"28"
"2521","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,22,"28"
"2522","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,30,"28"
"2523","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,37,"28"
"2524","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,44,"28"
"2525","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,23,"28"
"2526","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,31,"28"
"2527","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,38,"28"
"2528","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,46,"28"
"2529","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,24,"28"
"2530","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,32,"28"
"2531","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,40,"28"
"2532","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,48,"28"
"2533","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,25,"28"
"2534","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,33,"28"
"2535","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,41,"28"
"2536","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,49,"28"
"2537","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,26,"28"
"2538","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,34,"28"
"2539","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,43,"28"
"2540","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,51,"28"
"2541","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,27,"28"
"2542","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,36,"28"
"2543","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,44,"28"
"2544","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,53,"28"
"2545","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,28,"28"
"2546","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,37,"28"
"2547","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,46,"28"
"2548","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,55,"28"
"2549","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,29,"28"
"2550","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,38,"28"
"2551","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,48,"28"
"2552","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,57,"28"
"2553","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,30,"28"
"2554","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,40,"28"
"2555","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,50,"28"
"2556","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,59,"28"
"2557","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,32,"28"
"2558","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,42,"28"
"2559","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,52,"28"
"2560","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,62,"28"
"2561","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,34,"28"
"2562","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,45,"28"
"2563","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,55,"28"
"2564","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,66,"28"
"2565","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,37,"28"
"2566","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,49,"28"
"2567","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,60,"28"
"2568","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,72,"28"
"2569","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,40,"28"
"2570","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,53,"28"
"2571","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,65,"28"
"2572","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,77,"28"
"2573","MS",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,44,"28"
"2574","MS",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,57,"28"
"2575","MS",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,70,"28"
"2576","MS",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,83,"28"
"2577","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,0,"30"
"2578","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,0,"30"
"2579","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,1,"30"
"2580","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,1,"30"
"2581","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,0,"30"
"2582","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,1,"30"
"2583","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,2,"30"
"2584","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,2,"30"
"2585","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,0,"30"
"2586","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,1,"30"
"2587","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,2,"30"
"2588","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,3,"30"
"2589","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,1,"30"
"2590","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,2,"30"
"2591","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,3,"30"
"2592","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,5,"30"
"2593","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,1,"30"
"2594","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,3,"30"
"2595","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,4,"30"
"2596","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,6,"30"
"2597","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,2,"30"
"2598","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,3,"30"
"2599","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,5,"30"
"2600","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,7,"30"
"2601","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,2,"30"
"2602","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,4,"30"
"2603","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,6,"30"
"2604","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,8,"30"
"2605","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,2,"30"
"2606","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,4,"30"
"2607","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,7,"30"
"2608","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,9,"30"
"2609","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,3,"30"
"2610","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,5,"30"
"2611","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,7,"30"
"2612","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,9,"30"
"2613","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,3,"30"
"2614","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,5,"30"
"2615","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,8,"30"
"2616","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,10,"30"
"2617","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,3,"30"
"2618","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,6,"30"
"2619","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,9,"30"
"2620","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,11,"30"
"2621","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,4,"30"
"2622","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,6,"30"
"2623","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,9,"30"
"2624","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,12,"30"
"2625","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,4,"30"
"2626","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,7,"30"
"2627","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,10,"30"
"2628","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,13,"30"
"2629","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,4,"30"
"2630","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,7,"30"
"2631","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,11,"30"
"2632","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,14,"30"
"2633","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,5,"30"
"2634","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,8,"30"
"2635","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,12,"30"
"2636","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,15,"30"
"2637","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,5,"30"
"2638","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,9,"30"
"2639","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,13,"30"
"2640","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,16,"30"
"2641","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,6,"30"
"2642","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,9,"30"
"2643","MT",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,14,"30"
"2644","MT",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,18,"30"
"2645","MT",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,6,"30"
"2646","MT",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,10,"30"
